id,title,source,last_modified,corpus_path,source_path,corpus,source_family,document_type,audience,archived,bytes,video_source
corpus-cra-forms-publications-publications-edm10-1-1,EDM10-1-1 CANCELLED Returns and Payments,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/edm10-1-1.html,2024-03-12,corpus/cra/forms-publications/publications/edm10-1-1.md,docs/cra/forms-publications/rag-publications/publications/edm10-1-1.md,cra/forms-publications,cra_forms_publications,publication,,False,921,
corpus-cra-forms-publications-publications-edm10-1-7,EDM10-1-7 CANCELLED Completing an Excise Duty Return - Spirits Licensee,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/edm10-1-7.html,2023-02-03,corpus/cra/forms-publications/publications/edm10-1-7.md,docs/cra/forms-publications/rag-publications/publications/edm10-1-7.md,cra/forms-publications,cra_forms_publications,publication,,False,1152,
corpus-cra-forms-publications-publications-edm10-1-8,EDM10-1-8 CANCELLED Completing an Excise Duty Return - Tobacco Licensee,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/edm10-1-8.html,2023-02-03,corpus/cra/forms-publications/publications/edm10-1-8.md,docs/cra/forms-publications/rag-publications/publications/edm10-1-8.md,cra/forms-publications,cra_forms_publications,publication,,False,806,
corpus-cra-forms-publications-publications-edm10-1-9,EDM10-1-9 CANCELLED Completing an Excise Duty Return - Tobacco Dealer,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/edm10-1-9.html,2023-02-03,corpus/cra/forms-publications/publications/edm10-1-9.md,docs/cra/forms-publications/rag-publications/publications/edm10-1-9.md,cra/forms-publications,cra_forms_publications,publication,,False,744,
corpus-cra-forms-publications-publications-edm10-3-1,EDM10-3-1 CANCELLED Refunds,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/edm10-3-1.html,2012-10-18,corpus/cra/forms-publications/publications/edm10-3-1.md,docs/cra/forms-publications/rag-publications/publications/edm10-3-1.md,cra/forms-publications,cra_forms_publications,publication,,False,578,
corpus-cra-forms-publications-publications-edm3-1-1,EDM3-1-1 CANCELLED Producers and Packagers of Spirits,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/edm3-1-1.html,2022-10-28,corpus/cra/forms-publications/publications/edm3-1-1.md,docs/cra/forms-publications/rag-publications/publications/edm3-1-1.md,cra/forms-publications,cra_forms_publications,publication,,False,986,
corpus-cra-forms-publications-publications-edm3-1-2,EDM3-1-2 CANCELLED Licensed Users,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/edm3-1-2.html,2013-10-31,corpus/cra/forms-publications/publications/edm3-1-2.md,docs/cra/forms-publications/rag-publications/publications/edm3-1-2.md,cra/forms-publications,cra_forms_publications,publication,,False,1063,
corpus-cra-forms-publications-publications-edm4-1-1,EDM4-1-1 CANCELLED Producers and Packagers of Wine,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/edm4-1-1.html,2025-06-18,corpus/cra/forms-publications/publications/edm4-1-1.md,docs/cra/forms-publications/rag-publications/publications/edm4-1-1.md,cra/forms-publications,cra_forms_publications,publication,,False,943,
corpus-cra-forms-publications-publications-edm7-1-1,EDM7-1-1 CANCELLED Manufacturers of Tobacco Products,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/edm7-1-1.html,2013-07-05,corpus/cra/forms-publications/publications/edm7-1-1.md,docs/cra/forms-publications/rag-publications/publications/edm7-1-1.md,cra/forms-publications,cra_forms_publications,publication,,False,675,
corpus-cra-forms-publications-publications-edm7-1-2,EDM7-1-2 CANCELLED Tobacco Dealers,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/edm7-1-2.html,2013-07-05,corpus/cra/forms-publications/publications/edm7-1-2.md,docs/cra/forms-publications/rag-publications/publications/edm7-1-2.md,cra/forms-publications,cra_forms_publications,publication,,False,637,
corpus-cra-forms-publications-publications-edm7-1-4,EDM7-1-4 CANCELLED Duty Free Shop Operators,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/edm7-1-4.html,2013-02-20,corpus/cra/forms-publications/publications/edm7-1-4.md,docs/cra/forms-publications/rag-publications/publications/edm7-1-4.md,cra/forms-publications,cra_forms_publications,publication,,False,689,
corpus-cra-forms-publications-publications-edm8-1-1,EDM8-1-1 CANCELLED Excise Warehouses,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/edm8-1-1.html,2013-10-04,corpus/cra/forms-publications/publications/edm8-1-1.md,docs/cra/forms-publications/rag-publications/publications/edm8-1-1.md,cra/forms-publications,cra_forms_publications,publication,,False,1067,
corpus-cra-forms-publications-publications-edm8-1-2,EDM8-1-2 CANCELLED Special Excise Warehouses,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/edm8-1-2.html,2013-08-29,corpus/cra/forms-publications/publications/edm8-1-2.md,docs/cra/forms-publications/rag-publications/publications/edm8-1-2.md,cra/forms-publications,cra_forms_publications,publication,,False,690,
corpus-cra-forms-publications-publications-edn25,EDN25 CANCELLED Sale of Unstamped Partially Manufactured Tobacco and Activities of a Tobacco Licensee,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/edn25.html,2010-09-03,corpus/cra/forms-publications/publications/edn25.md,docs/cra/forms-publications/rag-publications/publications/edn25.md,cra/forms-publications,cra_forms_publications,publication,,False,921,
corpus-cra-forms-publications-publications-edn28,EDN28 CANCELLED Becoming a Prescribed Person under the New Tobacco Stamping Regime,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/edn28.html,2011-03-01,corpus/cra/forms-publications/publications/edn28.md,docs/cra/forms-publications/rag-publications/publications/edn28.md,cra/forms-publications,cra_forms_publications,publication,,False,898,
corpus-cra-forms-publications-publications-edn29,EDN29 CANCELLED Tobacco Stamping Regime - Excise Stamp Order Process,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/edn29.html,2011-03-01,corpus/cra/forms-publications/publications/edn29.md,docs/cra/forms-publications/rag-publications/publications/edn29.md,cra/forms-publications,cra_forms_publications,publication,,False,996,
corpus-cra-forms-publications-publications-edn30,EDN30 CANCELLED Tobacco Marking Requirements under the Amended Stamping and Marking of Tobacco Products Regulations,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/edn30.html,2011-06-27,corpus/cra/forms-publications/publications/edn30.md,docs/cra/forms-publications/rag-publications/publications/edn30.md,cra/forms-publications,cra_forms_publications,publication,,False,982,
corpus-cra-forms-publications-publications-edn52,EDN52 CANCELLED Obtaining and Renewing a Cannabis Licence,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/edn52.html,2025-03-19,corpus/cra/forms-publications/publications/edn52.md,docs/cra/forms-publications/rag-publications/publications/edn52.md,cra/forms-publications,cra_forms_publications,publication,,False,589,
corpus-cra-forms-publications-publications-edn53,"EDN53 CANCELLED General Information for Cultivators, Producers and Packagers of Cannabis Products",https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/edn53.html,2025-03-19,corpus/cra/forms-publications/publications/edn53.md,docs/cra/forms-publications/rag-publications/publications/edn53.md,cra/forms-publications,cra_forms_publications,publication,,False,1384,
corpus-cra-forms-publications-publications-edn54,EDN54 CANCELLED General Overview of the Cannabis Excise Stamps,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/edn54.html,2025-03-19,corpus/cra/forms-publications/publications/edn54.md,docs/cra/forms-publications/rag-publications/publications/edn54.md,cra/forms-publications,cra_forms_publications,publication,,False,723,
corpus-cra-forms-publications-publications-edn55,EDN55 CANCELLED Calculation of Cannabis Duty and Additional Cannabis Duty on Cannabis Products,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/edn55.html,2025-03-19,corpus/cra/forms-publications/publications/edn55.md,docs/cra/forms-publications/rag-publications/publications/edn55.md,cra/forms-publications,cra_forms_publications,publication,,False,683,
corpus-cra-forms-publications-publications-edn60,"EDN60 CANCELLED Calculation of Cannabis Duty and Additional Cannabis Duty on Cannabis Oil, Edible Cannabis, Cannabis Extracts and Cannabis Topicals",https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/edn60.html,2025-03-19,corpus/cra/forms-publications/publications/edn60.md,docs/cra/forms-publications/rag-publications/publications/edn60.md,cra/forms-publications,cra_forms_publications,publication,,False,789,
corpus-cra-forms-publications-publications-edn61,EDN61 CANCELLED Excise Stamping Regime - Transition to New Contract,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/edn61.html,2019-08-07,corpus/cra/forms-publications/publications/edn61.md,docs/cra/forms-publications/rag-publications/publications/edn61.md,cra/forms-publications,cra_forms_publications,publication,,False,612,
corpus-cra-forms-publications-publications-edn75,EDN75 CANCELLED Repeal of Excise Duty Exemption for 100% Canadian Wine,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/edn75.html,2025-06-18,corpus/cra/forms-publications/publications/edn75.md,docs/cra/forms-publications/rag-publications/publications/edn75.md,cra/forms-publications,cra_forms_publications,publication,,False,653,
corpus-cra-forms-publications-publications-edn77,EDN77 CANCELLED Excise Duty Exemption for 100% Canadian Wine Made from Honey or Apples,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/edn77.html,2025-06-18,corpus/cra/forms-publications/publications/edn77.md,docs/cra/forms-publications/rag-publications/publications/edn77.md,cra/forms-publications,cra_forms_publications,publication,,False,685,
corpus-cra-forms-publications-publications-edrates,CANCELLED - Excise Duty Rates,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/edrates.html,2025-12-17,corpus/cra/forms-publications/publications/edrates.md,docs/cra/forms-publications/rag-publications/publications/edrates.md,cra/forms-publications,cra_forms_publications,publication,,False,429,
corpus-cra-forms-publications-publications-estrulings,ESTRULINGS CANCELLED Requesting an Excise and Specialty Tax Ruling or Interpretation,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/estrulings.html,2025-09-15,corpus/cra/forms-publications/publications/estrulings.md,docs/cra/forms-publications/rag-publications/publications/estrulings.md,cra/forms-publications,cra_forms_publications,publication,,False,610,
corpus-cra-forms-publications-publications-etsl76-notice-excise-tax-licensees-canadian-fuel-industry-sector,ETSL76 Notice to excise tax licensees in the Canadian fuel industry sector,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/etsl76/notice-excise-tax-licensees-canadian-fuel-industry-sector.html,2026-06-08,corpus/cra/forms-publications/publications/etsl76/notice-excise-tax-licensees-canadian-fuel-industry-sector.md,docs/cra/forms-publications/rag-publications/publications/etsl76/notice-excise-tax-licensees-canadian-fuel-industry-sector.md,cra/forms-publications,cra_forms_publications,publication,,False,6927,
corpus-cra-forms-publications-publications-etsl78-information-vendors-purchasers-end-users-regarding-application-excise-tax-fuel-use-ships-stores,"ETSL78 Information for vendors, purchasers and end-users regarding the application of the excise tax on fuel for use as ships' stores",https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/etsl78/information-vendors-purchasers-end-users-regarding-application-excise-tax-fuel-use-ships-stores.html,2026-06-08,corpus/cra/forms-publications/publications/etsl78/information-vendors-purchasers-end-users-regarding-application-excise-tax-fuel-use-ships-stores.md,docs/cra/forms-publications/rag-publications/publications/etsl78/information-vendors-purchasers-end-users-regarding-application-excise-tax-fuel-use-ships-stores.md,cra/forms-publications,cra_forms_publications,publication,,False,6998,
corpus-cra-forms-publications-publications-etsl79-application-excise-tax-fuel-sold-canada-immediate-export,ETSL79 Application of the Excise Tax to Fuel Sold in Canada for Immediate Export,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/etsl79/application-excise-tax-fuel-sold-canada-immediate-export.html,2021-04-21,corpus/cra/forms-publications/publications/etsl79/application-excise-tax-fuel-sold-canada-immediate-export.md,docs/cra/forms-publications/rag-publications/publications/etsl79/application-excise-tax-fuel-sold-canada-immediate-export.md,cra/forms-publications,cra_forms_publications,publication,,False,8734,
corpus-cra-forms-publications-publications-etsl80-refund-federal-excise-tax-goods-purchased-imported-provinces-alberta-new-brunswick,ETSL80 Refund of federal excise tax for goods purchased or imported by a province without a reciprocal taxation agreement with the Government of Canada,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/etsl80/refund-federal-excise-tax-goods-purchased-imported-provinces-alberta-new-brunswick.html,2026-06-08,corpus/cra/forms-publications/publications/etsl80/refund-federal-excise-tax-goods-purchased-imported-provinces-alberta-new-brunswick.md,docs/cra/forms-publications/rag-publications/publications/etsl80/refund-federal-excise-tax-goods-purchased-imported-provinces-alberta-new-brunswick.md,cra/forms-publications,cra_forms_publications,publication,,False,9094,
corpus-cra-forms-publications-publications-etsl81-increases-to-air-travellers-security-charge-rates-effective-may-1-2024,"ETSL81 Increases to air travellers security charge rates effective May 1, 2024",https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/etsl81/increases-to-air-travellers-security-charge-rates-effective-may-1-2024.html,2026-06-08,corpus/cra/forms-publications/publications/etsl81/increases-to-air-travellers-security-charge-rates-effective-may-1-2024.md,docs/cra/forms-publications/rag-publications/publications/etsl81/increases-to-air-travellers-security-charge-rates-effective-may-1-2024.md,cra/forms-publications,cra_forms_publications,publication,,False,5749,
corpus-cra-forms-publications-publications-fcn1-general-information-registration-greenhouse-gas-pollution-pricing-act,FCN1 Registration Under the Greenhouse Gas Pollution Pricing Act,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/fcn1/general-information-registration-greenhouse-gas-pollution-pricing-act.html,2018-12-05,corpus/cra/forms-publications/publications/fcn1/general-information-registration-greenhouse-gas-pollution-pricing-act.md,docs/cra/forms-publications/rag-publications/publications/fcn1/general-information-registration-greenhouse-gas-pollution-pricing-act.md,cra/forms-publications,cra_forms_publications,publication,,False,51507,
corpus-cra-forms-publications-publications-fcn10-regulations-amending-fuel-charge-regulations-under-greenhouse-gas-pollution-pricing-act,FCN10 Regulations Amending the Fuel Charge Regulations Made Under the Greenhouse Gas Pollution Pricing Act,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/fcn10/regulations-amending-fuel-charge-regulations-under-greenhouse-gas-pollution-pricing-act.html,2019-07-16,corpus/cra/forms-publications/publications/fcn10/regulations-amending-fuel-charge-regulations-under-greenhouse-gas-pollution-pricing-act.md,docs/cra/forms-publications/rag-publications/publications/fcn10/regulations-amending-fuel-charge-regulations-under-greenhouse-gas-pollution-pricing-act.md,cra/forms-publications,cra_forms_publications,publication,,False,23448,
corpus-cra-forms-publications-publications-fcn11-marketable-natural-gas-non-marketable-natural-gas-distributed-pipelines,FCN11 Marketable Natural Gas and Non-Marketable Natural Gas Distributed Through Pipelines,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/fcn11/marketable-natural-gas-non-marketable-natural-gas-distributed-pipelines.html,2019-12-16,corpus/cra/forms-publications/publications/fcn11/marketable-natural-gas-non-marketable-natural-gas-distributed-pipelines.md,docs/cra/forms-publications/rag-publications/publications/fcn11/marketable-natural-gas-non-marketable-natural-gas-distributed-pipelines.md,cra/forms-publications,cra_forms_publications,publication,,False,10495,
corpus-cra-forms-publications-publications-fcn15-temporary-relief-fuel-charge,FCN15 Temporary relief of the fuel charge – Light fuel oil for use exclusively in eligible heating activities,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/fcn15/temporary-relief-fuel-charge.html,2025-03-23,corpus/cra/forms-publications/publications/fcn15/temporary-relief-fuel-charge.md,docs/cra/forms-publications/rag-publications/publications/fcn15/temporary-relief-fuel-charge.md,cra/forms-publications,cra_forms_publications,publication,,False,10280,
corpus-cra-forms-publications-publications-fcn16-removal-of-the-fuel-charge,FCN16 Removal of the fuel charge,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/fcn16/removal-of-the-fuel-charge.html,2026-03-19,corpus/cra/forms-publications/publications/fcn16/removal-of-the-fuel-charge.md,docs/cra/forms-publications/rag-publications/publications/fcn16/removal-of-the-fuel-charge.md,cra/forms-publications,cra_forms_publications,publication,,False,9039,
corpus-cra-forms-publications-publications-fcn2-distributors-under-greenhouse-gas-pollution-pricing-act,FCN2 Distributors Under the Greenhouse Gas Pollution Pricing Act,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/fcn2/distributors-under-greenhouse-gas-pollution-pricing-act.html,2019-03-08,corpus/cra/forms-publications/publications/fcn2/distributors-under-greenhouse-gas-pollution-pricing-act.md,docs/cra/forms-publications/rag-publications/publications/fcn2/distributors-under-greenhouse-gas-pollution-pricing-act.md,cra/forms-publications,cra_forms_publications,publication,,False,45921,
corpus-cra-forms-publications-publications-fcn3-annual-charge-fuel-held-listed-province-adjustment-day,FCN3 Annual Charge on Fuel Held in a Listed Province on Adjustment Day,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/fcn3/annual-charge-fuel-held-listed-province-adjustment-day.html,2019-03-08,corpus/cra/forms-publications/publications/fcn3/annual-charge-fuel-held-listed-province-adjustment-day.md,docs/cra/forms-publications/rag-publications/publications/fcn3/annual-charge-fuel-held-listed-province-adjustment-day.md,cra/forms-publications,cra_forms_publications,publication,,False,23366,
corpus-cra-forms-publications-publications-fcn4-importers-under-greenhouse-gas-pollution-pricing-act,FCN4 Importers Under the Greenhouse Gas Pollution Pricing Act,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/fcn4/importers-under-greenhouse-gas-pollution-pricing-act.html,2019-03-15,corpus/cra/forms-publications/publications/fcn4/importers-under-greenhouse-gas-pollution-pricing-act.md,docs/cra/forms-publications/rag-publications/publications/fcn4/importers-under-greenhouse-gas-pollution-pricing-act.md,cra/forms-publications,cra_forms_publications,publication,,False,41720,
corpus-cra-forms-publications-publications-fcn5-emitters-under-greenhouse-gas-pollution-pricing-act,FCN5 Emitters Under the Greenhouse Gas Pollution Pricing Act,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/fcn5/emitters-under-greenhouse-gas-pollution-pricing-act.html,2019-03-15,corpus/cra/forms-publications/publications/fcn5/emitters-under-greenhouse-gas-pollution-pricing-act.md,docs/cra/forms-publications/rag-publications/publications/fcn5/emitters-under-greenhouse-gas-pollution-pricing-act.md,cra/forms-publications,cra_forms_publications,publication,,False,54434,
corpus-cra-forms-publications-publications-fcn6-road-carriers-under-greenhouse-gas-pollution-pricing-act,FCN6 Road Carriers Under the Greenhouse Gas Pollution Pricing Act,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/fcn6/road-carriers-under-greenhouse-gas-pollution-pricing-act.html,2019-03-15,corpus/cra/forms-publications/publications/fcn6/road-carriers-under-greenhouse-gas-pollution-pricing-act.md,docs/cra/forms-publications/rag-publications/publications/fcn6/road-carriers-under-greenhouse-gas-pollution-pricing-act.md,cra/forms-publications,cra_forms_publications,publication,,False,45190,
corpus-cra-forms-publications-publications-fcn7-users-under-greenhouse-gas-pollution-pricing-act,FCN7 Users Under the Greenhouse Gas Pollution Pricing Act,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/fcn7/users-under-greenhouse-gas-pollution-pricing-act.html,2019-03-25,corpus/cra/forms-publications/publications/fcn7/users-under-greenhouse-gas-pollution-pricing-act.md,docs/cra/forms-publications/rag-publications/publications/fcn7/users-under-greenhouse-gas-pollution-pricing-act.md,cra/forms-publications,cra_forms_publications,publication,,False,46401,
corpus-cra-forms-publications-publications-fcn8-air-carriers-marine-carriers-specified-air-carriers-specified-marine-carriers-under-greenhouse-gas-pollution-pricing-act,"FCN8 Air Carriers, Marine Carriers, Specified Air Carriers or Specified Marine Carriers Under the Greenhouse Gas Pollution Pricing Act",https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/fcn8/air-carriers-marine-carriers-specified-air-carriers-specified-marine-carriers-under-greenhouse-gas-pollution-pricing-act.html,2019-03-29,corpus/cra/forms-publications/publications/fcn8/air-carriers-marine-carriers-specified-air-carriers-specified-marine-carriers-under-greenhouse-gas-pollution-pricing-act.md,docs/cra/forms-publications/rag-publications/publications/fcn8/air-carriers-marine-carriers-specified-air-carriers-specified-marine-carriers-under-greenhouse-gas-pollution-pricing-act.md,cra/forms-publications,cra_forms_publications,publication,,False,63900,
corpus-cra-forms-publications-publications-fcn9-rail-carriers-specified-rail-carriers-under-greenhouse-gas-pollution-pricing-act,FCN9 Rail Carriers or Specified Rail Carriers Under the Greenhouse Gas Pollution Pricing Act,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/fcn9/rail-carriers-specified-rail-carriers-under-greenhouse-gas-pollution-pricing-act.html,2021-06-15,corpus/cra/forms-publications/publications/fcn9/rail-carriers-specified-rail-carriers-under-greenhouse-gas-pollution-pricing-act.md,docs/cra/forms-publications/rag-publications/publications/fcn9/rail-carriers-specified-rail-carriers-under-greenhouse-gas-pollution-pricing-act.md,cra/forms-publications,cra_forms_publications,publication,,False,56983,
corpus-cra-forms-publications-publications-fcrates-fuel-charge-rates,Fuel charge rates,https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/fcrates/fuel-charge-rates.html,2025-04-01,corpus/cra/forms-publications/publications/fcrates/fuel-charge-rates.md,docs/cra/forms-publications/rag-publications/publications/fcrates/fuel-charge-rates.md,cra/forms-publications,cra_forms_publications,publication,,False,7392,
corpus-cra-forms-publications-publications-g300-6-1-time-liability-general-rule-gst-300-6-1,Time of Liability General Rule (GST 300-6-1),https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/g300-6-1/time-liability-general-rule-gst-300-6-1.html,2017-06-22,corpus/cra/forms-publications/publications/g300-6-1/time-liability-general-rule-gst-300-6-1.md,docs/cra/forms-publications/rag-publications/publications/g300-6-1/time-liability-general-rule-gst-300-6-1.md,cra/forms-publications,cra_forms_publications,publication,,False,9368,
corpus-cra-forms-publications-publications-g300-6-10-coin-operated-devices-gst-300-6-10,Coin-Operated Devices (GST 300-6-10),https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/g300-6-10/coin-operated-devices-gst-300-6-10.html,2017-06-22,corpus/cra/forms-publications/publications/g300-6-10/coin-operated-devices-gst-300-6-10.md,docs/cra/forms-publications/rag-publications/publications/g300-6-10/coin-operated-devices-gst-300-6-10.md,cra/forms-publications,cra_forms_publications,publication,,False,6792,
corpus-cra-forms-publications-publications-g300-6-11-override-rule-gst-300-6-11,Override Rule (GST 300-6-11),https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/g300-6-11/override-rule-gst-300-6-11.html,2017-06-22,corpus/cra/forms-publications/publications/g300-6-11/override-rule-gst-300-6-11.md,docs/cra/forms-publications/rag-publications/publications/g300-6-11/override-rule-gst-300-6-11.md,cra/forms-publications,cra_forms_publications,publication,,False,14189,
corpus-cra-forms-publications-publications-g300-6-15-value-ascertainable-gst-300-6-15,Value not Ascertainable (GST 300-6-15),https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/g300-6-15/value-ascertainable-gst-300-6-15.html,2017-06-22,corpus/cra/forms-publications/publications/g300-6-15/value-ascertainable-gst-300-6-15.md,docs/cra/forms-publications/rag-publications/publications/g300-6-15/value-ascertainable-gst-300-6-15.md,cra/forms-publications,cra_forms_publications,publication,,False,13813,
corpus-cra-forms-publications-publications-g300-6-16-combined-supplies-gst-300-6-16,Combined Supplies (GST 300-6-16),https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/g300-6-16/combined-supplies-gst-300-6-16.html,2017-11-07,corpus/cra/forms-publications/publications/g300-6-16/combined-supplies-gst-300-6-16.md,docs/cra/forms-publications/rag-publications/publications/g300-6-16/combined-supplies-gst-300-6-16.md,cra/forms-publications,cra_forms_publications,publication,,False,10884,
corpus-cra-forms-publications-publications-g300-6-2-payments-gst-300-6-2,G300-6-2 Payments (GST 300-6-2),https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/g300-6-2/payments-gst-300-6-2.html,2017-11-07,corpus/cra/forms-publications/publications/g300-6-2/payments-gst-300-6-2.md,docs/cra/forms-publications/rag-publications/publications/g300-6-2/payments-gst-300-6-2.md,cra/forms-publications,cra_forms_publications,publication,,False,8622,
corpus-cra-forms-publications-publications-g300-6-3-invoices-gst-300-6-3,Invoices (GST 300-6-3),https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/g300-6-3/invoices-gst-300-6-3.html,2017-11-07,corpus/cra/forms-publications/publications/g300-6-3/invoices-gst-300-6-3.md,docs/cra/forms-publications/rag-publications/publications/g300-6-3/invoices-gst-300-6-3.md,cra/forms-publications,cra_forms_publications,publication,,False,11688,
corpus-cra-forms-publications-publications-g300-6-4-agreements-writing-gst-300-6-4,Agreements in Writing (GST 300-6-4),https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/g300-6-4/agreements-writing-gst-300-6-4.html,2017-11-07,corpus/cra/forms-publications/publications/g300-6-4/agreements-writing-gst-300-6-4.md,docs/cra/forms-publications/rag-publications/publications/g300-6-4/agreements-writing-gst-300-6-4.md,cra/forms-publications,cra_forms_publications,publication,,False,12022,
corpus-cra-forms-publications-publications-g300-6-6-continuous-supplies-gst-300-6-6,Continuous Supplies (GST 300-6-6),https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/g300-6-6/continuous-supplies-gst-300-6-6.html,2017-06-22,corpus/cra/forms-publications/publications/g300-6-6/continuous-supplies-gst-300-6-6.md,docs/cra/forms-publications/rag-publications/publications/g300-6-6/continuous-supplies-gst-300-6-6.md,cra/forms-publications,cra_forms_publications,publication,,False,10222,
corpus-cra-forms-publications-publications-g300-6-7-partial-payments-gst-300-6-7,Partial Payments (GST 300-6-7),https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/g300-6-7/partial-payments-gst-300-6-7.html,2017-06-22,corpus/cra/forms-publications/publications/g300-6-7/partial-payments-gst-300-6-7.md,docs/cra/forms-publications/rag-publications/publications/g300-6-7/partial-payments-gst-300-6-7.md,cra/forms-publications,cra_forms_publications,publication,,False,10689,
corpus-cra-forms-publications-publications-g300-6-8-deposits-gst-300-6-8,Deposits (GST 300-6-8),https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/g300-6-8/deposits-gst-300-6-8.html,2017-11-07,corpus/cra/forms-publications/publications/g300-6-8/deposits-gst-300-6-8.md,docs/cra/forms-publications/rag-publications/publications/g300-6-8/deposits-gst-300-6-8.md,cra/forms-publications,cra_forms_publications,publication,,False,8466,
corpus-cra-forms-publications-publications-g300-6-9-consignment-sales-gst-300-6-9,Consignment Sales (GST 300-6-9),https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/g300-6-9/consignment-sales-gst-300-6-9.html,2017-06-22,corpus/cra/forms-publications/publications/g300-6-9/consignment-sales-gst-300-6-9.md,docs/cra/forms-publications/rag-publications/publications/g300-6-9/consignment-sales-gst-300-6-9.md,cra/forms-publications,cra_forms_publications,publication,,False,9953,
corpus-cra-forms-publications-publications-g300-6-time-liability-gst-300-6,Time of Liability (GST 300-6),https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/g300-6/time-liability-gst-300-6.html,2017-11-07,corpus/cra/forms-publications/publications/g300-6/time-liability-gst-300-6.md,docs/cra/forms-publications/rag-publications/publications/g300-6/time-liability-gst-300-6.md,cra/forms-publications,cra_forms_publications,publication,,False,23915,
corpus-cra-forms-publications-publications-g300-7-6-manufacturers-rebates-gst-300-7-6,Manufacturers' Rebates (GST 300-7-6),https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/g300-7-6/manufacturers-rebates-gst-300-7-6.html,2017-11-07,corpus/cra/forms-publications/publications/g300-7-6/manufacturers-rebates-gst-300-7-6.md,docs/cra/forms-publications/rag-publications/publications/g300-7-6/manufacturers-rebates-gst-300-7-6.md,cra/forms-publications,cra_forms_publications,publication,,False,15042,
corpus-cra-forms-publications-publications-g300-7-value-supply-gst-300-7,Value of Supply (GST 300-7),https://www.canada.ca/en/revenue-agency/services/forms-publications/publications/g300-7/value-supply-gst-300-7.html,2017-11-07,corpus/cra/forms-publications/publications/g300-7/value-supply-gst-300-7.md,docs/cra/forms-publications/rag-publications/publications/g300-7/value-supply-gst-300-7.md,cra/forms-publications,cra_forms_publications,publication,,False,31495,
